"local_authority_id","name","ons_code","year","link_length_km","link_length_miles","cars_and_taxis","all_motor_vehicles"
50,"Clackmannanshire","S12000005",1994,284.988,177.08,127521562.201742,153570897.520977
52,"Angus","S12000041",1994,2011.927,1250.15,421676683.791657,526859528.478684
203,"Plymouth","E06000026",1995,789.535,490.59,632042711.813012,746188079.117951
184,"Torbay","E06000027",1995,516.196,320.75,304706874.975145,355477716.386304
85,"Manchester","E08000003",1995,1337.35,830.99,1339006112.42842,1584856713.66718
158,"St. Helens","E08000013",1995,709.007,440.56,559706848.256184,697981153.190368
192,"Sefton","E08000014",1995,969.286,602.29,570276469.791418,673030143.959278
121,"Enfield","E09000010",1995,581.698,361.45,734888182.389843,921477713.900819
204,"Merton","E09000024",1995,365.139,226.89,345355214.919868,410356203.521435
42,"Stirling","S12000030",1995,1188.608,738.57,502342463.140261,612679333.318421
141,"Birmingham","E08000025",1996,2477.645,1539.54,3000376885.2402,3574943247.68353
101,"Gateshead","E08000037",1996,888.509,552.09,921785055.277181,1107158531.05365
35,"Highland","S12000017",1996,8183.544,5085.02,1095183193.27627,1373461232.65132
4,"North Lanarkshire","S12000044",1996,1616.943,1004.72,1324824004.68762,1644958581.88181
193,"Blackpool","E06000009",1997,460.308,286.02,300802897.329595,348036882.729858
115,"Bath and North East Somerset","E06000022",1997,1033.557,642.22,540726927.24489,647162159.240038
162,"Oldham","E08000004",1997,798.279,496.03,438077069.290344,527183581.633262
22,"Rhondda, Cynon, Taff","W06000016",1997,1138.873,707.66,924038183.881134,1104773229.96202
198,"Blackburn with Darwen","E06000008",1998,557.238,346.25,345133940.910085,416271629.931202
169,"Kingston upon Hull, City of","E06000010",1998,722.57,448.98,580825533.882128,697129771.509385
129,"Peterborough","E06000031",1998,875.427,543.97,804034799.27225,985465259.758013
201,"Havering","E09000016",1998,641.15,398.39,712837722.699435,909627274.218564
71,"Devon","E10000008",1998,12836.851,7976.45,3425340278.39915,4233015838.75169
44,"Argyll & Bute","S12000035",1998,2825.269,1755.54,397414618.005846,496273362.314086
12,"Denbighshire","W06000004",1998,1402.156,871.26,382150853.391195,473298632.237732
181,"Swindon","E06000030",1999,802.23,498.48,816600643.492007,1000594644.77452
105,"Greenwich","E09000011",1999,495,307.58,570822660.040364,709975536.616162
9,"Isle of Anglesey","W06000001",1999,1164.7,723.71,241006186.992961,299773746.942854
26,"Wrexham","W06000006",1999,1183.6,735.45,430492116.042313,537574283.061918
102,"Northumberland","E06000057",2000,5059.5,3143.83,1201738387.57744,1495437048.95289
157,"Knowsley","E08000011",2000,559.6,347.72,630988245.566165,779910938.676457
163,"Stockton-on-Tees","E06000004",2001,862.2,535.75,751442274.174776,905048028.988629
67,"West Berkshire","E06000037",2001,1361.5,846,1435621272.26581,1774397596.02218
81,"West Sussex","E10000032",2001,4544.12,2823.59,3832526083.53047,4548186615.51324
206,"East Renfrewshire","S12000011",2001,487.3,302.79,305192817.694663,366884738.750696
46,"Moray","S12000020",2001,1863.2,1157.74,320384567.873618,406831330.03261
171,"Redcar and Cleveland","E06000003",2002,684.7,425.45,472029568.08991,560298439.709861
177,"Sutton","E09000029",2002,421.6,261.97,376824699.852387,448103283.976999
80,"Kent","E10000016",2002,9078.7,5641.24,6897025432.49955,8730948060.03216
126,"Suffolk","E10000029",2002,6852.6,4258.01,2797769815.43138,3599139497.45213
17,"Neath Port Talbot","W06000012",2003,866.864,538.64,606057611.711361,748302681.003778
130,"North Lincolnshire","E06000013",2004,1409.5,875.82,716369988.412932,1001861996.64257
147,"Ealing","E09000009",2004,586.1,364.19,684828750.716895,834620176.261951
146,"Hammersmith and Fulham","E09000013",2004,223.89,139.12,289162886.056851,373067287.673644
173,"North Tyneside","E08000022",2005,766.35,476.19,674008325.569229,799224085.348348
152,"Coventry","E08000026",2005,853.6,530.4,941978246.470957,1134662091.41835
124,"Redbridge","E09000026",2005,530.2,329.45,536726839.662409,659184798.082421
69,"Worcestershire","E10000034",2005,4091.9,2542.59,3190965874.13684,4044593295.88006
45,"Aberdeenshire","S12000034",2005,6130.8,3809.5,1288496752.63552,1663578507.88889
122,"Hackney","E09000012",2006,277.5,172.43,250958661.623665,337388184.441844
145,"Camden","E09000007",1993,278.194,172.86,312634253.459795,384563581.185874
96,"Islington","E09000019",1993,240.063,149.17,239026639.425754,301134812.693868
65,"Hampshire","E10000014",1993,8583.124,5333.31,6356511991.84264,7556797307.47435
33,"Scottish Borders","S12000026",1993,3183.927,1978.4,475951158.360177,600938043.078422
8,"Swansea","W06000011",1993,1139.553,708.09,711921897.369363,838681186.868687
193,"Blackpool","E06000009",1994,456.929,283.92,293721996.043108,337812554.680665
203,"Plymouth","E06000026",1994,787.512,489.34,619083666.388292,734592438.906784
192,"Sefton","E08000014",1994,967.188,600.98,560858565.353337,661916085.063231
88,"Wakefield","E08000036",1994,1473.504,915.59,1074202404.20942,1354227644.92862
176,"Bromley","E09000006",1994,880.403,547.06,675217977.635608,786092523.413266
121,"Enfield","E09000010",1994,580.32,360.59,735151564.239839,914920021.449734
40,"South Ayrshire","S12000028",1994,1319.588,819.95,404513067.436173,492946035.154697
6,"Newport","W06000022",1994,710.585,441.54,725548906.883799,901186481.572616
141,"Birmingham","E08000025",1995,2473.978,1537.26,3011941978.84355,3588155583.89008
60,"Leicestershire","E10000018",1995,4349.331,2702.55,2859322436.34674,3623870889.00819
50,"Clackmannanshire","S12000005",1995,285.75,177.56,129099259.07699,155474740.018293
193,"Blackpool","E06000009",1996,459.057,285.24,301083216.515549,346420000.944484
162,"Oldham","E08000004",1996,796.102,494.67,435766575.076553,523380446.939871
38,"Dumfries & Galloway","S12000006",1996,4703.402,2922.56,778837362.925515,1065330641.55333
9,"Isle of Anglesey","W06000001",1996,1158.664,719.96,233231760.270023,285711506.054641
101,"Gateshead","E08000037",1997,890.606,553.4,937589402.265768,1128204644.87394
41,"North Ayrshire","S12000021",1997,1135.426,705.52,352126122.817744,423580756.506999
55,"Shetland Islands","S12000027",1997,1005.732,624.93,80526333.711127,106128208.760837
196,"Tameside","E08000008",1998,734.044,456.11,462294214.909926,560829553.532371
31,"Perth & Kinross","S12000048",1998,3000.601,1864.49,1042900056.17196,1325835368.32399
9,"Isle of Anglesey","W06000001",1998,1162.702,722.47,241034497.285851,298575559.979718
26,"Wrexham","W06000006",1998,1181.449,734.12,424890805.197646,529539427.866261
74,"Warrington","E06000007",1999,948.9,589.62,1162976979.44007,1471118168.02374
169,"Kingston upon Hull, City of","E06000010",1999,724.85,450.4,588517218.195737,718580219.020918
84,"Wirral","E08000015",1999,1190,739.43,822717638.366937,977052448.699594
138,"Dorset","E10000009",1999,4209.3,2615.54,1775735083.36316,2173808458.60177
12,"Denbighshire","W06000004",1999,1404.6,872.78,396336851.537024,490268912.674978
67,"West Berkshire","E06000037",2000,1359.3,844.63,1400989167.62673,1733286578.96953
90,"Salford","E08000006",2000,777.9,483.36,1144844936.22067,1433095850.3945
87,"Calderdale","E08000033",2000,1211.2,752.6,710090806.435128,901204631.116895
63,"Leeds","E08000035",2000,2977.3,1850.01,2963980175.70393,3661788614.90305
100,"North Yorkshire","E10000023",2000,9097.05,5652.64,3362789557.17754,4370933380.88046
206,"East Renfrewshire","S12000011",2000,486.2,302.11,302791212.071502,363409484.734153
26,"Wrexham","W06000006",2000,1185.4,736.57,430364112.742022,537823993.471688
92,"Durham","E06000047",2001,3776.2,2346.42,1776497118.47147,2253780224.72158
84,"Wirral","E08000015",2001,1195.7,742.97,832987646.692762,989656109.929945
12,"Denbighshire","W06000004",2001,1408.3,875.08,386700982.006775,479968852.830723
20,"Flintshire","W06000005",2001,1247.1,774.91,771352305.055741,949926444.553227
132,"Hartlepool","E06000001",2002,394.4,245.07,328340079.123056,395688460.119446
163,"Stockton-on-Tees","E06000004",2002,864.1,536.93,765247273.874101,921419155.531487
67,"West Berkshire","E06000037",2002,1363.5,847.24,1482667106.64137,1815187252.42027
171,"Redcar and Cleveland","E06000003",2003,686.1275,426.34,474011740.334323,564050525.10769
75,"Wigan","E08000010",2003,1115.7685,693.31,956064503.305819,1191520806.71516
177,"Sutton","E09000029",2003,422.6635,262.63,367269800.513617,444180788.637892
80,"Kent","E10000016",2003,9095.043,5651.4,6905671445.93089,8796371714.23831
36,"Midlothian","S12000019",2003,630.5065,391.78,308490834.774915,380849265.632456
27,"West Lothian","S12000040",2003,1097.218,681.78,805833869.265987,1018340885.4788
11,"Conwy","W06000003",2003,1614.644,1003.29,533243387.705838,666464632.36382
144,"Bristol, City of","E06000023",2004,1129.4,701.78,1131984378.59053,1387216770.17625
113,"Wokingham","E06000041",2004,715.4,444.53,871926369.399657,1040487596.43896
158,"St. Helens","E08000013",1993,705.493,438.37,537779767.408335,668439852.511334
192,"Sefton","E08000014",1993,964.816,599.51,555222414.847292,654103447.740197
109,"Westminster","E09000033",1993,340.005,211.27,514347027.733039,656021928.810745
42,"Stirling","S12000030",1993,1183.716,735.53,481389198.021057,586301162.150541
205,"Caerphilly","W06000018",1993,971.526,603.68,494348522.752128,585231020.838304
141,"Birmingham","E08000025",1994,2467.45,1533.2,2970989785.90034,3532443823.07325
101,"Gateshead","E08000037",1994,884.333,549.5,884814589.049948,1060483346.63068
57,"Barnet","E09000003",1994,730.893,454.16,832989314.279607,980680168.441303
59,"Northamptonshire","E10000021",1994,4423.773,2748.81,3193036816.24314,4074942739.40189
200,"Poole","E06000029",1995,503.734,313.01,398337459.859421,467557198.460988
196,"Tameside","E08000008",1995,728.039,452.38,442034919.818261,532049194.578661
110,"Kensington and Chelsea","E09000020",1995,204.026,126.78,290507316.024417,363531302.19518
30,"Falkirk","S12000014",1995,893.166,554.99,583584047.910204,719527586.395451
31,"Perth & Kinross","S12000048",1995,2986.416,1855.67,978279158.464567,1227720539.54903
24,"Blaenau Gwent","W06000019",1995,391.582,243.32,175226996.217092,209590095.716018
198,"Blackburn with Darwen","E06000008",1996,554.148,344.33,337121504.787044,403939168.381651
138,"Dorset","E10000009",1996,4185.608,2600.82,1698472780.21355,2053266511.69669
44,"Argyll & Bute","S12000035",1996,2816.742,1750.24,396999719.140221,486790884.360336
184,"Torbay","E06000027",1997,518.779,322.35,316712964.412829,371866924.038615
136,"Brighton and Hove","E06000043",1997,620.592,385.62,688035452.333373,810217062.977213
90,"Salford","E08000006",1997,771.071,479.12,1113719572.07409,1399138312.87779
192,"Sefton","E08000014",1997,974.17,605.32,581330915.578024,690159302.175296
94,"Sunderland","E08000024",1997,1133.086,704.07,870839412.829078,1040915324.50489
105,"Greenwich","E09000011",1997,492.373,305.95,556851497.256025,684941637.089398
107,"Lambeth","E09000022",1997,386.119,239.92,462914092.947188,577383622.146663
72,"Warwickshire","E10000031",1997,3987.14,2477.49,3899569850.19983,4867015747.41012
40,"South Ayrshire","S12000028",1997,1326.835,824.46,426248813.181023,524256460.396286
9,"Isle of Anglesey","W06000001",1997,1160.791,721.28,236335749.8459,291367124.120138
156,"Halton","E06000006",1998,549.705,341.57,464642618.358785,569535686.590312
102,"Northumberland","E06000057",1998,5044.217,3134.33,1177048307.88197,1462023298.93422
157,"Knowsley","E08000011",1998,556.661,345.89,608493574.400501,751323665.418953
163,"Stockton-on-Tees","E06000004",1999,858.1,533.2,748325955.793168,899605308.125547
115,"Bath and North East Somerset","E06000022",1999,1038,644.98,549885723.002664,663208287.973236
67,"West Berkshire","E06000037",1999,1357.1,843.26,1384513061.84383,1702002194.68305
151,"Solihull","E08000029",1999,845.4,525.31,1086614986.60324,1324910511.36364
87,"Calderdale","E08000033",1999,1208.8,751.11,710803618.120178,900940132.749742
38,"Dumfries & Galloway","S12000006",1999,4726.54,2936.94,799776897.294798,1119221991.69351
182,"Bournemouth","E06000028",2000,505.9,314.35,428648313.184332,499433181.527994
84,"Wirral","E08000015",2000,1192.8,741.17,822080396.016352,978338578.63249
34,"East Lothian","S12000010",2000,1050.68,652.86,375506222.386264,466481384.539291
64,"Medway","E06000035",2001,816.1,507.1,640024580.713468,789169511.08075
62,"Rotherham","E08000018",2001,1179.9,733.16,1059569767.09742,1362611012.90407
100,"North Yorkshire","E10000023",2001,9110.15,5660.78,3444449948.59688,4478749595.55794
26,"Wrexham","W06000006",2001,1187.1,737.63,434906674.94189,541794896.187757
131,"North East Lincolnshire","E06000012",2002,651.8,405.01,482597587.462037,594231885.50387
82,"Portsmouth","E06000044",2002,446.5,277.44,648576699.993755,774200922.086018
159,"Sheffield","E08000019",2002,1984.6,1233.17,1349347596.448,1659450369.73013
147,"Ealing","E09000009",2002,584,362.88,709363000.416288,852375717.465033
78,"Hertfordshire","E10000015",2002,5189.7,3224.73,5707285873.61162,6991394854.14179
163,"Stockton-on-Tees","E06000004",2003,866.2555,538.27,758640522.624562,920976423.213748
202,"York","E06000014",2003,844.3805,524.67,628186496.962539,763961267.721944
112,"Slough","E06000039",2003,314.976,195.72,452070049.498834,539520721.652607
124,"Redbridge","E09000026",2003,528.603,328.46,513468440.15691,634166240.736372
207,"Cheshire","E10000004",2003,5141.9015,3195.03,4073370855.47347,5100490950.81505
206,"East Renfrewshire","S12000011",2003,489.307,304.04,310416079.160204,377847413.604549
132,"Hartlepool","E06000001",1993,385.351,239.45,287107346.844429,342253275.868925
159,"Sheffield","E08000019",1993,1937.878,1204.14,1167583642.15482,1422999470.59174
87,"Calderdale","E08000033",1993,1192.105,740.74,636679125.780442,798672260.250139
12,"Denbighshire","W06000004",1993,1391.385,864.57,353683623.265132,431345230.727551
206,"East Renfrewshire","S12000011",1994,479.382,297.87,270822369.238646,320298591.848604
177,"Sutton","E09000029",1995,413.655,257.03,375015956.190845,437174840.183329
80,"Kent","E10000016",1995,8945.717,5558.61,6016494963.78649,7445961453.23809
11,"Conwy","W06000003",1995,1595.624,991.47,481560686.21749,584418276.639426
171,"Redcar and Cleveland","E06000003",1996,679.275,422.08,464771659.757019,546250565.447785
113,"Wokingham","E06000041",1996,702.662,436.61,796431550.370834,941877280.432275
27,"West Lothian","S12000040",1996,1080.355,671.3,707209187.718723,868442864.297503
172,"Newcastle upon Tyne","E08000021",1997,909.519,565.15,921651172.154617,1083456715.28275
39,"East Ayrshire","S12000008",1997,1304.68,810.69,415937043.292174,527715550.559731
36,"Midlothian","S12000019",1997,624.425,388,289021766.011493,350464737.806212
45,"Aberdeenshire","S12000034",1997,6615.606,4110.75,1216815572.05917,1536665199.60928
98,"Rutland","E06000017",1998,535.453,332.72,257160319.359938,333642155.437246
166,"South Tyneside","E08000023",1998,530.325,329.53,381162301.534041,454918557.499205
154,"Norfolk","E10000020",1998,10026.363,6230.09,3642820628.77794,4528842724.73753
43,"West Dunbartonshire","S12000039",1998,409.675,254.56,297022920.519168,352094664.658395
143,"South Gloucestershire","E06000025",1999,1475,916.52,1606833196.63167,1997377685.56629
120,"Luton","E06000032",1999,443.8,275.76,408359183.617673,487160055.277181
173,"North Tyneside","E08000022",1999,753.1,467.95,680808018.04959,794635511.115088
150,"Walsall","E08000030",1999,842.5,523.51,720118424.028672,911816529.592182
77,"Cumbria","E10000006",1999,7930.2,4927.6,2469629219.1104,3240724872.37036
51,"Aberdeen City","S12000033",1999,989.9,615.1,665258940.288714,801161266.951006
183,"North Somerset","E06000024",2000,1121.7,696.99,1007765538.50092,1229635671.59406
116,"Shropshire","E06000051",2000,5115.3,3178.5,1322134107.65894,1704957330.65148
68,"Wiltshire","E06000054",2000,4657,2893.73,2481540252.28967,3075577265.60967
194,"Barnsley","E08000016",2000,1161.4,721.66,853501888.108972,1081340679.32336
118,"Brent","E09000005",2000,474,294.53,513595675.413723,608988484.669818
76,"Lancashire","E10000017",2000,7081.2,4400.05,5213947844.15724,6378980189.52225
10,"Gwynedd","W06000002",2000,2430.12,1510.01,562163285.600655,699079683.95377
203,"Plymouth","E06000026",2001,801.8,498.22,660447593.619981,793810204.618897
85,"Manchester","E08000003",2001,1359.6,844.82,1413835138.49495,1677759218.24762
79,"Doncaster","E08000017",2001,1663.9,1033.9,1292507789.69356,1701854309.68269
141,"Birmingham","E08000025",2001,2512.8,1561.38,3045843223.14637,3659259634.35379
208,"Bedfordshire","E10000001",2001,2315.37,1438.7,1871350838.34062,2369827149.6432
108,"Wandsworth","E09000032",2002,426.6,265.08,503193207.882496,617182158.119687
33,"Scottish Borders","S12000026",2002,3219.8,2000.69,544542489.983496,700674855.406924
13,"Monmouthshire","W06000021",2002,1595.5,991.4,610365263.697441,784346860.518248
187,"Telford and Wrekin","E06000020",2003,997.908,620.07,658903400.540944,809319836.431248
121,"Enfield","E09000010",2003,593.7575,368.94,771910872.03809,985479829.414868
111,"Hounslow","E09000018",2003,497.4955,309.13,852879851.353604,1019938517.22673
133,"East Sussex","E10000011",2003,3386.23,2104.11,2154453432.87987,2634483729.75103
50,"Clackmannanshire","S12000005",2003,289.7185,180.02,138644184.83556,170758152.390042
